id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
11774,42,-9,21,52,10298.47,12.244215885,11.4,161.0,3.0294986398,9.4,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,43,-9,21,52,9452.91,11.596147412,11.4,156.04,2.6941105489,9.4,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,44,-9,21,52,8579.96,10.883069188,11.4,150.91,1.8755149375,9.2,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,45,-9,21,52,7692.03,9.5073135503,11.4,154.87,1.6391549258,9.1,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,46,-9,21,52,6778.56,8.3384261728,11.4,155.61,1.1759090317,9.0,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,47,-9,21,52,5838.81,7.4719672618,11.4,149.58,1.6681823188,8.8,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,48,-9,21,52,4866.93,6.3613584809,11.4,146.45,2.7159028846,8.3,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,49,-9,21,52,3872.19,4.7838466938,11.4,154.94,2.4566338212,8.2,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,50,-9,21,52,2848.83,3.4309743519,11.4,158.94,2.3664098989,8.2,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,51,-9,21,52,1790.96,2.1615577818,11.4,158.6,1.2690442628,7.8,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11774,52,-9,21,52,707.71,0.8407426345,11.4,161.13,1.0810494182,8.0,0,0,1,0,32250.0,559,75.0,11.4,82.31,0,0,0
11778,18,18,18,47,16232.78,55.975103448,11.65,186.91,3.3705107906,5.5,0,0,1,0,23200.0,557,80.0,11.65,186.91,0,0,0
11778,19,18,18,47,15882.46,53.476749062,11.65,191.42,3.0694826904,5.5,0,0,1,0,23200.0,557,80.0,11.65,186.91,0,0,0
11778,20,18,18,47,15521.84,50.218831876,11.65,199.21,3.5563345819,5.3,0,0,1,0,23200.0,557,80.0,11.65,186.91,0,0,0
11778,21,18,18,47,15150.61,46.752989382,11.65,208.86,3.3469293746,5.2,0,0,1,0,23200.0,557,80.0,11.65,186.91,0,0,0
11778,22,18,18,47,14768.47,43.910751228,11.65,216.77,3.2787956953,5.0,0,0,1,0,23200.0,557,80.0,11.65,186.91,0,1,2
11780,21,-9,21,39,15090.93,14.862362997,11.4,208.86,3.3469293746,5.2,0,0,1,0,26250.0,528,65.6,11.4,82.31,0,0,0
11780,22,-9,21,39,14509.63,13.768425965,11.4,216.77,3.2787956953,5.0,0,0,1,0,26250.0,528,65.6,11.4,82.31,0,0,0
11780,23,-9,21,39,14312.17,13.266481204,11.4,221.91,2.9871094449,5.0,0,0,1,0,26250.0,528,65.6,11.4,82.31,0,0,0
11780,24,-9,21,39,14112.84,12.974137827,11.4,223.75,3.1211950891,4.7,0,0,1,0,26250.0,528,65.6,11.4,82.31,0,0,0
11780,25,-9,21,39,13911.61,12.645591984,11.4,226.29,2.8991367167,4.7,0,0,1,0,26250.0,528,65.6,11.4,82.31,0,0,0
11780,26,-9,21,39,13911.61,12.712443403,11.4,225.1,2.1513648831,4.7,0,0,1,0,26250.0,528,65.6,11.4,82.31,0,1,2
11781,27,-8,27,53,31395.75,16.914696527,10.9,222.39,2.3617217155,4.4,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,28,-8,27,53,30855.95,16.829715525,10.9,219.67,1.2291722496,4.6,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,29,-8,27,53,29726.46,16.385216781,10.9,217.37,1.6929686703,4.5,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,30,-8,27,53,29141.11,16.412923798,10.9,212.73,2.2742178006,4.7,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,31,-8,27,53,27968.61,16.699252651,10.9,200.67,1.8506891663,4.7,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,32,-8,27,53,27060.98,17.42043837,10.9,186.12,1.1041627602,5.0,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,33,-8,27,53,26128.39,17.341870068,10.9,180.52,0.8368586627,5.0,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,34,-8,27,53,25170.16,17.396854582,10.9,173.35,-0.314447747,5.8,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,35,-8,27,53,24185.57,17.877579087,10.9,162.09,-2.805844087,6.5,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,36,-8,27,53,23173.92,18.329592501,10.9,151.48,-3.516567987,7.8,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,37,-8,27,53,22134.45,17.293924463,10.9,153.35,-4.146710947,9.0,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,38,-8,27,53,21066.39,15.897552878,10.9,158.77,-3.339549297,9.5,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,39,-8,27,53,19968.96,15.127508086,10.9,158.16,-0.241080652,10.0,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,40,-8,27,53,18841.35,14.451462084,10.9,156.21,1.5859655122,9.8,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,41,-8,27,53,17682.74,13.154382606,10.9,161.06,2.6824968062,9.9,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,42,-8,27,53,16492.27,12.273351241,10.9,161.0,3.0294986398,9.4,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,43,-8,27,53,15269.05,11.724239421,10.9,156.04,2.6941105489,9.4,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,44,-8,27,53,14012.2,11.124920378,10.9,150.91,1.8755149375,9.2,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,45,-8,27,53,12720.79,9.8413660978,10.9,154.87,1.6391549258,9.1,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,46,-8,27,53,11393.88,8.772891162,10.9,155.61,1.1759090317,9.0,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,47,-8,27,53,10030.47,8.0344537935,10.9,149.58,1.6681823188,8.8,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,48,-8,27,53,8629.58,7.0600680349,10.9,146.45,2.7159028846,8.3,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,49,-8,27,53,6701.62,5.1823274392,10.9,154.94,2.4566338212,8.2,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,50,-8,27,53,5209.19,3.9268615767,10.9,158.94,2.3664098989,8.2,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,51,-8,27,53,3655.97,2.7619005936,10.9,158.6,1.2690442628,7.8,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,52,-8,27,53,2079.79,1.5465062576,10.9,161.13,1.0810494182,8.0,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11781,53,-8,27,53,460.26,0.3184484792,10.9,173.17,0.8929961554,7.6,0,0,1,0,49000.0,630,70.0,10.9,83.87,0,0,0
11788,21,-9,21,51,25026.5,22.412712108,11.75,208.86,3.3469293746,5.2,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,22,-9,21,51,24531.24,21.167515823,11.75,216.77,3.2787956953,5.0,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,23,-9,21,51,24021.29,20.247388788,11.75,221.91,2.9871094449,5.0,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,24,-9,21,51,23496.22,19.641946565,11.75,223.75,3.1211950891,4.7,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,25,-9,21,51,22955.58,18.974593345,11.75,226.29,2.8991367167,4.7,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,26,-9,21,51,22398.89,18.612322595,11.75,225.1,2.1513648831,4.7,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,27,-9,21,51,21825.69,18.357024895,11.75,222.39,2.3617217155,4.4,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,28,-9,21,51,21235.49,18.081776876,11.75,219.67,1.2291722496,4.6,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,29,-9,21,51,20627.78,17.750167467,11.75,217.37,1.6929686703,4.5,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,30,-9,21,51,20002.05,17.587144739,11.75,212.73,2.2742178006,4.7,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,31,-9,21,51,19357.75,18.043550332,11.75,200.67,1.8506891663,4.7,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,32,-9,21,51,18694.34,18.787399158,11.75,186.12,1.1041627602,5.0,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,33,-9,21,51,17544.64,18.178946259,11.75,180.52,0.8368586627,5.0,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,34,-9,21,51,16583.68,17.893967009,11.75,173.35,-0.314447747,5.8,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,35,-9,21,51,15328.6,17.688696828,11.75,162.09,-2.805844087,6.5,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,36,-9,21,51,14545.67,17.960896212,11.75,151.48,-3.516567987,7.8,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,37,-9,21,51,14545.67,17.741875176,11.75,153.35,-4.146710947,9.0,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,38,-9,21,51,13188.84,15.537735501,11.75,158.77,-3.339549297,9.5,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,39,-9,21,51,12054.76,14.256452826,11.75,158.16,-0.241080652,10.0,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,40,-9,21,51,11764.27,14.086585003,11.75,156.21,1.5859655122,9.8,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,41,-9,21,51,11172.44,12.975075857,11.75,161.06,2.6824968062,9.9,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,42,-9,21,51,9991.16,11.607524451,11.75,161.0,3.0294986398,9.4,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,43,-9,21,51,9049.91,10.848205109,11.75,156.04,2.6941105489,9.4,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,44,-9,21,51,8080.73,10.015719339,11.75,150.91,1.8755149375,9.2,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,45,-9,21,51,7082.8,8.5543546127,11.75,154.87,1.6391549258,9.1,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,46,-9,21,51,6393.54,7.6851695475,11.75,155.61,1.1759090317,9.0,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,47,-9,21,51,5337.2,6.6740509502,11.75,149.58,1.6681823188,8.8,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,48,-9,21,51,4257.89,5.4381931788,11.75,146.45,2.7159028846,8.3,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,49,-9,21,51,3146.56,3.7985866286,11.75,154.94,2.4566338212,8.2,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,50,-9,21,51,2002.27,2.3563456716,11.75,158.94,2.3664098989,8.2,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11788,51,-9,21,51,824.04,0.9718397975,11.75,158.6,1.2690442628,7.8,0,0,1,0,34500.0,743,78.4,11.75,82.31,0,0,0
11789,18,18,18,45,29197.7,64.154579358,10.4,186.91,3.3705107906,5.5,0,0,1,0,43600.0,428,95.8,10.4,186.91,1,0,1
11793,27,-7,27,53,23043.39,18.397324365,11.75,222.39,2.3617217155,4.4,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,28,-7,27,53,22474.98,18.165699013,11.75,219.67,1.2291722496,4.6,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,29,-7,27,53,21889.72,17.879861534,11.75,217.37,1.6929686703,4.5,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,30,-7,27,53,21287.09,17.766877437,11.75,212.73,2.2742178006,4.7,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,31,-7,27,53,20666.59,18.285629807,11.75,200.67,1.8506891663,4.7,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,32,-7,27,53,20027.68,19.105620633,11.75,186.12,1.1041627602,5.0,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,33,-7,27,53,19591.24,19.269043195,11.75,180.52,0.8368586627,5.0,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,34,-7,27,53,19369.81,19.839241539,11.75,173.35,-0.314447747,5.8,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,35,-7,27,53,18229.71,19.968575646,11.75,162.09,-2.805844087,6.5,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,36,-7,27,53,17757.89,20.814194819,11.75,151.48,-3.516567987,7.8,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,37,-7,27,53,16537.33,19.147195105,11.75,153.35,-4.146710947,9.0,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,38,-7,27,53,15775.93,17.642091735,11.75,158.77,-3.339549297,9.5,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,39,-7,27,53,14991.94,16.830023769,11.75,158.16,-0.241080652,10.0,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,40,-7,27,53,14456.41,16.431422948,11.75,156.21,1.5859655122,9.8,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,41,-7,27,53,13633.28,15.029211972,11.75,161.06,2.6824968062,9.9,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,42,-7,27,53,12497.66,13.782448541,11.75,161.0,3.0294986398,9.4,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,43,-7,27,53,11616.42,13.217822467,11.75,156.04,2.6941105489,9.4,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,44,-7,27,53,11014.45,12.958906216,11.75,150.91,1.8755149375,9.2,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,45,-7,27,53,9774.75,11.206291378,11.75,154.87,1.6391549258,9.1,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,46,-7,27,53,8812.74,10.055345672,11.75,155.61,1.1759090317,9.0,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,47,-7,27,53,7822.2,9.2849364849,11.75,149.58,1.6681823188,8.8,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,48,-7,27,53,7145.57,8.6630546126,11.75,146.45,2.7159028846,8.3,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,49,-7,27,53,5752.1,6.591532932,11.75,154.94,2.4566338212,8.2,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,50,-7,27,53,5034.73,5.624274734,11.75,158.94,2.3664098989,8.2,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,51,-7,27,53,3557.36,3.9824303098,11.75,158.6,1.2690442628,7.8,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,52,-7,27,53,2410.93,2.656634108,11.75,161.13,1.0810494182,8.0,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11793,53,-7,27,53,1230.49,1.2616212107,11.75,173.17,0.8929961554,7.6,0,0,0,0,34900.0,559,71.2,11.75,87.03,0,0,0
11794,18,-4,18,56,26648.55,29.597836403,8.75,186.91,3.3705107906,5.5,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,19,-4,18,56,26208.86,28.42364293,8.75,191.42,3.0694826904,5.5,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,20,-4,18,56,25759.49,26.843864908,8.75,199.21,3.5563345819,5.3,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,21,-4,18,56,25290.1,25.137043262,8.75,208.86,3.3469293746,5.2,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,22,-4,18,56,24820.48,23.770040301,8.75,216.77,3.2787956953,5.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,23,-4,18,56,24340.51,22.770455581,8.75,221.91,2.9871094449,5.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,24,-4,18,56,23849.97,22.128078975,8.75,223.75,3.1211950891,4.7,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,25,-4,18,56,23348.63,21.419777749,8.75,226.29,2.8991367167,4.7,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,26,-4,18,56,22836.23,21.060459047,8.75,225.1,2.1513648831,4.7,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,27,-4,18,56,22312.54,20.828244964,8.75,222.39,2.3617217155,4.4,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,28,-4,18,56,21770.51,20.573907013,8.75,219.67,1.2291722496,4.6,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,29,-4,18,56,21223.33,20.269024201,8.75,217.37,1.6929686703,4.5,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,30,-4,18,56,20664.09,20.165382503,8.75,212.73,2.2742178006,4.7,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,31,-4,18,56,20092.55,20.786028897,8.75,200.67,1.8506891663,4.7,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,32,-4,18,56,19508.41,21.759441804,8.75,186.12,1.1041627602,5.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,33,-4,18,56,18911.4,21.747897397,8.75,180.52,0.8368586627,5.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,34,-4,18,56,18301.23,21.916709575,8.75,173.35,-0.314447747,5.8,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,35,-4,18,56,17677.62,22.640524903,8.75,162.09,-2.805844087,6.5,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,36,-4,18,56,17040.26,23.352847332,8.75,151.48,-3.516567987,7.8,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,37,-4,18,56,16382.06,22.177043664,8.75,153.35,-4.146710947,9.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,38,-4,18,56,15716.16,20.549294509,8.75,158.77,-3.339549297,9.5,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,39,-4,18,56,15035.58,19.735241676,8.75,158.16,-0.241080652,10.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,40,-4,18,56,14340.01,19.057219731,8.75,156.21,1.5859655122,9.8,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,41,-4,18,56,13629.11,17.567045317,8.75,161.06,2.6824968062,9.9,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,42,-4,18,56,12897.16,16.629804025,8.75,161.0,3.0294986398,9.4,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,43,-4,18,56,12149.04,16.163110424,8.75,156.04,2.6941105489,9.4,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,44,-4,18,56,11389.86,15.668206491,8.75,150.91,1.8755149375,9.2,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,45,-4,18,56,10608.97,14.220826655,8.75,154.87,1.6391549258,9.1,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,46,-4,18,56,9815.86,13.095128744,8.75,155.61,1.1759090317,9.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,47,-4,18,56,9005.27,12.498046303,8.75,149.58,1.6681823188,8.8,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,48,-4,18,56,8176.81,11.590801012,8.75,146.45,2.7159028846,8.3,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,49,-4,18,56,7327.08,9.8171697701,8.75,154.94,2.4566338212,8.2,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,50,-4,18,56,6458.63,8.4357969266,8.75,158.94,2.3664098989,8.2,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,51,-4,18,56,5562.47,7.280872374,8.75,158.6,1.2690442628,7.8,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,52,-4,18,56,4658.16,6.0014599786,8.75,161.13,1.0810494182,8.0,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,53,-4,18,56,3733.93,4.4762304236,8.75,173.17,0.8929961554,7.6,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,54,-4,18,56,2789.33,3.217501076,8.75,179.97,1.5073587076,7.3,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,55,-4,18,56,1823.91,2.1027176471,8.75,180.07,2.4222748689,7.2,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11794,56,-4,18,56,837.22,0.9579644959,8.75,181.43,1.7170529058,6.6,0,0,0,0,34000.0,529,77.3,8.75,91.31,0,0,0
11796,18,-4,18,56,16283.25,31.81902643,9.45,186.91,3.3705107906,5.5,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,19,-4,18,56,16028.72,30.58368871,9.45,191.42,3.0694826904,5.5,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,20,-4,18,56,15855.68,29.070471177,9.45,199.21,3.5563345819,5.3,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,21,-4,18,56,15590.96,27.264398307,9.45,208.86,3.3469293746,5.2,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,22,-4,18,56,15410.99,25.966277564,9.45,216.77,3.2787956953,5.0,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,23,-4,18,56,15135.68,24.911701876,9.45,221.91,2.9871094449,5.0,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,24,-4,18,56,14853.82,24.246745103,9.45,223.75,3.1211950891,4.7,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,25,-4,18,56,14565.24,23.508808421,9.45,226.29,2.8991367167,4.7,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,26,-4,18,56,14169.76,22.991395568,9.45,225.1,2.1513648831,4.7,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,27,-4,18,56,13694.51,22.491042009,9.45,222.39,2.3617217155,4.4,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,28,-4,18,56,13375.27,22.238738175,9.45,219.67,1.2291722496,4.6,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,29,-4,18,56,13048.44,21.924884876,9.45,217.37,1.6929686703,4.5,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,30,-4,18,56,12827.26,22.023355626,9.45,212.73,2.2742178006,4.7,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,31,-4,18,56,12376.38,22.526282111,9.45,200.67,1.8506891663,4.7,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,32,-4,18,56,12028.82,23.605234348,9.45,186.12,1.1041627602,5.0,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,33,-4,18,56,11672.99,23.617565187,9.45,180.52,0.8368586627,5.0,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,34,-4,18,56,11308.68,23.826837515,9.45,173.35,-0.314447747,5.8,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,35,-4,18,56,10935.7,24.641588426,9.45,162.09,-2.805844087,6.5,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,36,-4,18,56,10553.83,25.446797394,9.45,151.48,-3.516567987,7.8,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,37,-4,18,56,10424.53,24.828531707,9.45,153.35,-4.146710947,9.0,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,38,-4,18,56,10424.53,23.980949406,9.45,158.77,-3.339549297,9.5,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,39,-4,18,56,10424.53,24.073440422,9.45,158.16,-0.241080652,10.0,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,40,-4,18,56,10424.53,24.37395389,9.45,156.21,1.5859655122,9.8,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,41,-4,18,56,10424.53,23.639980983,9.45,161.06,2.6824968062,9.9,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,42,-4,18,56,10424.53,23.648790914,9.45,161.0,3.0294986398,9.4,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,43,-4,18,56,10424.53,24.400508441,9.45,156.04,2.6941105489,9.4,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,0,0
11796,44,-4,18,56,10424.53,25.229973741,9.45,150.91,1.8755149375,9.2,0,0,1,0,20400.0,626,81.6,9.45,91.31,0,1,2
11797,27,-6,27,54,14199.22,15.663114724,11.25,222.39,2.3617217155,4.4,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,28,-6,27,54,13828.81,15.443401246,11.25,219.67,1.2291722496,4.6,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,29,-6,27,54,13460.7,15.191369788,11.25,217.37,1.6929686703,4.5,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,30,-6,27,54,12953.55,14.937879829,11.25,212.73,2.2742178006,4.7,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,31,-6,27,54,12692.79,15.51684921,11.25,200.67,1.8506891663,4.7,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,32,-6,27,54,12292.41,16.202158971,11.25,186.12,1.1041627602,5.0,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,33,-6,27,54,11880.67,16.145239947,11.25,180.52,0.8368586627,5.0,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,34,-6,27,54,11457.24,16.21380928,11.25,173.35,-0.314447747,5.8,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,35,-6,27,54,11168.29,16.902827364,11.25,162.09,-2.805844087,6.5,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
11797,36,-6,27,54,10873.9,17.609982888,11.25,151.48,-3.516567987,7.8,0,0,1,0,21800.0,561,59.7,11.25,89.58,0,0,0
